subject_id,group,p,scenario,channel_set,n_channels,channels,ft_strategy,seed,encoder_checkpoint,lr_encoder,lr_head,weight_decay,warmup_epochs,status,error,selected_threshold,val_f1_at_selected_threshold,n_calib,n_val,n_test,n_pos_calib,n_pos_val,n_pos_test,best_epoch,best_val_loss,stopped_epoch,auc,accuracy,f1,precision,recall,fdr,run_tag,history_path,predictions_path
subj_092,benchmark,20,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.05,0.15463917525773196,891.0,179.0,1908.0,74.0,15.0,159.0,1.0,0.7050459674616766,11.0,0.5627941932676713,0.08333333333333333,0.15384615384615385,0.08333333333333333,1.0,0.02621952439488969,ch3__benchmark__subj_092__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_092__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_092__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_092,benchmark,40,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.24,0.16326530612244897,1782.0,357.0,1908.0,148.0,30.0,159.0,1.0,0.8834493484149794,11.0,0.5538510775249827,0.8354297693920335,0.09770114942528736,0.08994708994708994,0.1069182389937107,0.015520839353764068,ch3__benchmark__subj_092__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_092__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_092__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_092,benchmark,60,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.355,0.15658362989323843,2672.0,535.0,1908.0,221.0,44.0,159.0,1.0,0.693257341652273,11.0,0.5551887691439132,0.10639412997903563,0.15468517600396628,0.08396124865446716,0.9811320754716981,0.011101806317658494,ch3__benchmark__subj_092__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_092__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_092__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_092,benchmark,100,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.4,0.17771084337349397,4454.0,891.0,1908.0,369.0,74.0,159.0,4.0,0.7239576336644448,14.0,0.6494061296482088,0.3768343815513627,0.176022176022176,0.09890965732087227,0.7987421383647799,0.106553120844654,ch3__benchmark__subj_092__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_092__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_092__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_093,benchmark,0,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,,,error,"ValueError('Channel mismatch: X has C=3, mean=14, std=14')",,,,,,,,,,,,,,,,,,,,
subj_093,benchmark,10,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.05,0.16,458.0,92.0,1961.0,38.0,8.0,163.0,1.0,0.7104012525599935,11.0,0.5917566894367976,0.08312085670576237,0.1534839924670433,0.08312085670576237,1.0,0.07210689121847551,ch3__benchmark__subj_093__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_093__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_093__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_093,benchmark,20,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.265,0.25396825396825395,916.0,184.0,1961.0,76.0,15.0,163.0,3.0,0.8325349196143772,13.0,0.5612507421333861,0.6874043855175931,0.15214384508990317,0.09821428571428571,0.3374233128834356,0.027421184042632454,ch3__benchmark__subj_093__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_093__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_093__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_093,benchmark,40,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.355,0.16519174041297935,1832.0,367.0,1961.0,152.0,30.0,163.0,2.0,0.8449509954257622,12.0,0.6235080559858603,0.2233554309026007,0.1691216584833606,0.09281437125748503,0.950920245398773,0.1082235858326874,ch3__benchmark__subj_093__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_093__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_093__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_093,benchmark,60,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.28500000000000003,0.17994858611825193,2746.0,550.0,1961.0,227.0,45.0,163.0,1.0,0.735357916355133,11.0,0.6186185059063581,0.3003569607343192,0.18235995232419547,0.100990099009901,0.9386503067484663,0.09864707384349451,ch3__benchmark__subj_093__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_093__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_093__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_093,benchmark,100,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.305,0.17319098457888493,4578.0,916.0,1961.0,379.0,76.0,163.0,1.0,0.7548467251411172,11.0,0.6391764537284099,0.1845996940336563,0.16675351745700887,0.09111617312072894,0.9815950920245399,0.12373071351052432,ch3__benchmark__subj_093__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_093__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_093__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_095,benchmark,0,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,,,error,"ValueError('Channel mismatch: X has C=3, mean=14, std=14')",,,,,,,,,,,,,,,,,,,,
subj_095,benchmark,10,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.395,0.32432432432432434,484.0,97.0,2073.0,40.0,8.0,173.0,7.0,0.572140112365644,17.0,0.533821113477335,0.5369030390738061,0.15641476274165203,0.0922279792746114,0.5144508670520231,0.006950104419924133,ch3__benchmark__subj_095__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_095__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_095__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_095,benchmark,20,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.05,0.1523809523809524,968.0,194.0,2073.0,80.0,16.0,173.0,1.0,0.6914389385390527,11.0,0.48083054456951624,0.08345393150024119,0.15405164737310775,0.08345393150024119,1.0,0.0009909963047282336,ch3__benchmark__subj_095__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_095__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_095__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_095,benchmark,40,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.27,0.15426997245179064,1935.0,387.0,2073.0,160.0,32.0,173.0,1.0,0.768360509428867,11.0,0.5048372376026773,0.15629522431259044,0.15138282387190685,0.0826271186440678,0.9017341040462428,0.00071780191409274,ch3__benchmark__subj_095__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_095__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_095__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_095,benchmark,60,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.05,0.15262321144674085,2904.0,581.0,2073.0,241.0,48.0,173.0,2.0,0.736495569630457,12.0,0.5236446607849102,0.08345393150024119,0.15405164737310775,0.08345393150024119,1.0,0.0002901314633069092,ch3__benchmark__subj_095__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_095__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_095__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_095,benchmark,100,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.28500000000000003,0.15705765407554673,4839.0,968.0,2073.0,401.0,80.0,173.0,3.0,0.7175539126080915,13.0,0.48174018862184365,0.15243608297153882,0.14997581035316884,0.08183738120380148,0.8959537572254336,0.00037855158393631697,ch3__benchmark__subj_095__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_095__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_095__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_096,benchmark,0,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,,,error,"ValueError('Channel mismatch: X has C=3, mean=14, std=14')",,,,,,,,,,,,,,,,,,,,
subj_096,benchmark,10,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.05,0.1592920353982301,517.0,104.0,2213.0,43.0,9.0,184.0,1.0,0.7212424828455999,11.0,0.48774830179784434,0.08314505196565748,0.1535252398831873,0.08314505196565748,1.0,0.0006638080103328152,ch3__benchmark__subj_096__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_096__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_096__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_096,benchmark,20,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.05,0.15178571428571427,1032.0,207.0,2213.0,85.0,17.0,184.0,1.0,0.7383441749402291,11.0,0.4826108384940108,0.08314505196565748,0.1535252398831873,0.08314505196565748,1.0,0.0006937068264776003,ch3__benchmark__subj_096__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_096__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_096__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_096,benchmark,40,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.245,0.16624685138539042,2066.0,414.0,2213.0,171.0,34.0,184.0,1.0,0.8016009037045465,11.0,0.4755582102984979,0.1455038409399006,0.1501123595505618,0.08182263596276335,0.907608695652174,0.004657291583023805,ch3__benchmark__subj_096__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_096__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_096__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_096,benchmark,60,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.38,0.19213973799126638,3098.0,620.0,2213.0,256.0,51.0,184.0,1.0,0.7378777973113522,11.0,0.49389022221269846,0.6285585178490737,0.13291139240506328,0.0824607329842932,0.3423913043478261,0.00011664152622266874,ch3__benchmark__subj_096__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_096__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_096__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_096,benchmark,100,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.4,0.16059957173447537,5164.0,1033.0,2213.0,427.0,85.0,184.0,2.0,0.7393218231570455,12.0,0.546092527910515,0.22864889290555807,0.15786877158362111,0.08681497558328811,0.8695652173913043,0.011245121423107273,ch3__benchmark__subj_096__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_096__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_096__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_097,benchmark,0,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,,,error,"ValueError('Channel mismatch: X has C=3, mean=14, std=14')",,,,,,,,,,,,,,,,,,,,
subj_097,benchmark,10,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.05,0.15384615384615385,418.0,84.0,1790.0,35.0,7.0,149.0,1.0,0.6934959916841417,11.0,0.5365978348445251,0.08324022346368715,0.15368746776689016,0.08324022346368715,1.0,0.0069319576447471835,ch3__benchmark__subj_097__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_097__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_097__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_097,benchmark,20,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.05,0.15384615384615385,836.0,168.0,1790.0,70.0,14.0,149.0,1.0,0.7331806307747251,11.0,0.5232527228036595,0.08324022346368715,0.15368746776689016,0.08324022346368715,1.0,0.005453772876748919,ch3__benchmark__subj_097__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_097__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_097__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_097,benchmark,40,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.31,0.1864406779661017,1671.0,335.0,1790.0,139.0,28.0,149.0,1.0,0.7582582209537279,11.0,0.5666417187097408,0.7441340782122905,0.13257575757575757,0.09234828496042216,0.2348993288590604,0.0162059397352738,ch3__benchmark__subj_097__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_097__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_097__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_097,benchmark,60,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.3,0.17699115044247787,2507.0,502.0,1790.0,209.0,42.0,149.0,1.0,0.7255125466095974,11.0,0.5611408986990254,0.2916201117318436,0.16026490066225166,0.08890521675238795,0.8120805369127517,0.009584203578597114,ch3__benchmark__subj_097__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_097__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_097__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_097,benchmark,100,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.4,0.16591928251121077,4178.0,836.0,1790.0,348.0,70.0,149.0,2.0,0.7533424043199092,12.0,0.5672142947703356,0.629608938547486,0.1660377358490566,0.1021671826625387,0.4429530201342282,0.031312121633158455,ch3__benchmark__subj_097__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_097__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_097__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_098,benchmark,0,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,,,error,"ValueError('Channel mismatch: X has C=3, mean=14, std=14')",,,,,,,,,,,,,,,,,,,,
subj_098,benchmark,10,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.05,0.1487603305785124,560.0,112.0,2401.0,46.0,9.0,200.0,1.0,0.6930771384920392,11.0,0.54420604270786,0.08329862557267805,0.15378700499807765,0.08329862557267805,1.0,0.011173203730525747,ch3__benchmark__subj_098__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_098__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_098__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_098,benchmark,20,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.05,0.1557377049180328,1121.0,225.0,2401.0,93.0,19.0,200.0,1.0,0.7336879250738356,11.0,0.5398977737392094,0.08329862557267805,0.15378700499807765,0.08329862557267805,1.0,0.0020395426334403237,ch3__benchmark__subj_098__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_098__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_098__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_098,benchmark,40,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.39,0.1608695652173913,2242.0,449.0,2401.0,186.0,37.0,200.0,1.0,0.6828748541313715,11.0,0.5726124488868696,0.1582673885880883,0.1568627450980392,0.08557123350022758,0.94,0.011242838327837025,ch3__benchmark__subj_098__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_098__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_098__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_098,benchmark,60,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.32,0.15976331360946747,3363.0,673.0,2401.0,279.0,56.0,200.0,2.0,0.7313570378439564,12.0,0.5492412539754656,0.12078300708038317,0.15526210484193678,0.08438451500652458,0.97,0.01575062240910804,ch3__benchmark__subj_098__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_098__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_098__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_098,benchmark,100,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.39,0.15656565656565657,5605.0,1121.0,2401.0,465.0,93.0,200.0,1.0,0.7062399681926731,11.0,0.5330440708768741,0.13827571845064557,0.1558547531619747,0.08485117725455353,0.955,0.002658517793398085,ch3__benchmark__subj_098__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_098__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_098__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_099,benchmark,0,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,,,error,"ValueError('Channel mismatch: X has C=3, mean=14, std=14')",,,,,,,,,,,,,,,,,,,,
subj_099,benchmark,10,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.05,0.14432989690721648,449.0,90.0,1924.0,37.0,7.0,161.0,1.0,0.6916244056489732,11.0,0.4578605073931716,0.08367983367983368,0.15443645083932853,0.08367983367983368,1.0,0.0001307890092583177,ch3__benchmark__subj_099__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_099__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_099__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_099,benchmark,20,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.05,0.15384615384615385,898.0,180.0,1924.0,74.0,15.0,161.0,1.0,0.6931533654530843,11.0,0.48541623362210795,0.08367983367983368,0.15443645083932853,0.08367983367983368,1.0,0.00463899486834192,ch3__benchmark__subj_099__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_099__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_099__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_099,benchmark,40,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.4,0.15584415584415584,1796.0,360.0,1924.0,148.0,30.0,161.0,1.0,0.7083248045709398,11.0,0.509806477524547,0.0971933471933472,0.15309605070697221,0.08306878306878307,0.9751552795031055,0.0001193833271418875,ch3__benchmark__subj_099__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_099__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_099__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_099,benchmark,60,scratch,ch3,3,"Cz,Pz,Oz",,42,,,,0.0001,,ok,,0.29,0.17256637168141592,2695.0,539.0,1924.0,223.0,45.0,161.0,1.0,0.7221732001357707,11.0,0.5590026881057486,0.29885654885654883,0.1584529008109794,0.08807212205270458,0.7888198757763976,0.026404123448607552,ch3__benchmark__subj_099__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/history/ch3__benchmark__subj_099__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch3/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch3__benchmark__subj_099__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
