subject_id,group,p,scenario,ft_strategy,seed,encoder_checkpoint,lr_encoder,lr_head,weight_decay,warmup_epochs,selected_threshold,val_f1_at_selected_threshold,n_calib,n_val,n_test,n_pos_calib,n_pos_val,n_pos_test,best_epoch,best_val_loss,stopped_epoch,auc,accuracy,f1,precision,recall,fdr,run_tag,history_path,predictions_path,status,error,ssl_epoch,ssl_checkpoint,run_part
subj_092,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.39,0.1570796460176991,4454,891,1908,369,74,159,1,0.6744593814032113,11,0.5821152068927078,0.1378406708595387,0.1551104262968669,0.0844519015659955,0.949685534591195,0.0392675708349888,benchmark__subj_092__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_093,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.375,0.1997019374068554,4578,916,1961,379,76,163,3,0.6721193474192807,13,0.6921664835502297,0.3391126976032636,0.19,0.1057759220598469,0.9325153374233128,0.2751749899907686,benchmark__subj_093__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_095,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.05,0.1526717557251908,4839,968,2073,401,80,173,1,0.7040075452859736,11,0.5289777912990569,0.0834539315002411,0.1540516473731077,0.0834539315002411,1.0,0.0068612275961551,benchmark__subj_095__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_096,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.345,0.1648675171736997,5164,1033,2213,427,85,184,2,0.6818062539022174,12,0.583669938071871,0.1265250790781744,0.1562636403317328,0.0849549121974371,0.9728260869565216,0.039029736004174,benchmark__subj_096__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_097,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.4,0.168,4178,836,1790,348,70,149,2,0.6805627337483128,12,0.6522786482297174,0.3044692737430167,0.1814595660749507,0.1005830903790087,0.9261744966442952,0.1861810470020391,benchmark__subj_097__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_098,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.05,0.1532125205930807,5605,1121,2401,465,93,200,1,0.6982059065621417,11,0.5812676056338028,0.083298625572678,0.1537870049980776,0.083298625572678,1.0,0.0337264165526105,benchmark__subj_098__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_099,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.4,0.168646080760095,4491,899,1924,371,74,161,2,0.6785516300641655,12,0.5810817952177789,0.2156964656964657,0.1593314763231197,0.0875152998776009,0.8881987577639752,0.0335089661659455,benchmark__subj_099__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_100,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.05,0.1532792925571112,6263,1253,2684,521,104,223,1,0.6923322866939109,11,0.55994045222056,0.0830849478390462,0.153422772617819,0.0830849478390462,1.0,0.021538849163504,benchmark__subj_100__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_101,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.4,0.16318407960199,5536,1108,2372,459,92,197,2,0.6830831159323131,12,0.516592566660832,0.1981450252951096,0.1524064171122994,0.0835368832437713,0.868020304568528,0.0003121387806875,benchmark__subj_101__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_102,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.4,0.1557692307692307,5451,1091,2336,447,89,195,1,0.6871670840750256,11,0.5568066683433335,0.2131849315068493,0.1607305936073059,0.0882205513784461,0.9025641025641026,0.0103344101778668,benchmark__subj_102__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_103,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.4,0.1604395604395604,5596,1120,2397,460,92,200,1,0.6932910408292497,11,0.5607168866636322,0.2916145181476846,0.1660117878192534,0.0920479302832244,0.845,0.0239690499497432,benchmark__subj_103__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_104,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.29,0.1701149425287356,4775,955,2046,398,80,170,2,0.6888511129074696,12,0.5722422551109996,0.2126099706744868,0.1631168831168831,0.0894586894586894,0.923529411764706,0.0175400407570961,benchmark__subj_104__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_105,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.4,0.2407002188183807,4270,854,1829,353,71,153,4,0.6081471344067844,14,0.7191297362222534,0.6287588846364134,0.2344983089064261,0.1416893732970027,0.6797385620915033,0.3041377380997285,benchmark__subj_105__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_122,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.3399999999999999,0.238928939237899,8673,1735,3716,1169,234,790,1,0.6917055553592935,11,0.5100249184526333,0.2166307857911733,0.3509476031215162,0.2129905277401894,0.9962025316455696,0.0002174468520788,benchmark__subj_122__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_123,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.4,0.2860791826309067,7355,1471,3151,886,177,743,5,0.6815022420186237,15,0.5792423639461105,0.5982227864170104,0.3612512613521695,0.2889426957223567,0.4818304172274562,0.0421162747508613,benchmark__subj_123__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_124,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.365,0.2798040283070223,9299,1860,3984,1424,285,812,1,0.6967317029994021,11,0.5269994455798582,0.2213855421686747,0.34,0.2055041152263374,0.9839901477832512,0.0016063940957237,benchmark__subj_124__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_125,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.39,0.2251832111925383,6808,1362,2917,851,170,723,1,0.6852036828336562,11,0.5072201187445705,0.2519712032910524,0.3952328159645232,0.2471403812824956,0.9861687413554634,6.985128998203013e-05,benchmark__subj_125__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_126,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.385,0.2478760619690155,8953,1791,3836,1255,251,799,1,0.6948340610709688,11,0.5100032432704199,0.220281543274244,0.345370978332239,0.2092838196286472,0.9874843554443054,4.727689027671372e-06,benchmark__subj_126__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_127,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.4,0.4074650077760497,5946,1190,2548,820,164,637,4,0.535919580139032,14,0.7613839401235678,0.6730769230769231,0.5209890741805635,0.411070780399274,0.7111459968602826,0.5258246195925574,benchmark__subj_127__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_128,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.4,0.3265856950067476,11807,2362,5059,1812,362,1021,1,0.674583580108339,11,0.5726344099322839,0.5791658430519866,0.3418856259659969,0.2497741644083107,0.5416258570029383,0.0259207051619837,benchmark__subj_128__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_129,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.4,0.2911737943585077,7943,1589,3403,1095,219,764,3,0.6627051132966169,13,0.5727964939916556,0.3100205700852189,0.38662486938349,0.2415143603133159,0.9685863874345548,0.0478749993840165,benchmark__subj_129__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_130,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.395,0.2167630057803468,6216,1244,2664,749,150,666,1,0.6950991650102989,11,0.5099510170831492,0.2511261261261261,0.3985529092553512,0.2493398717465107,0.9924924924924924,0.0014247441654461,benchmark__subj_130__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_131,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.4,0.2670157068062827,8669,1734,3714,1244,249,789,2,0.682275626967385,12,0.5593004235589787,0.3206785137318255,0.357851870705014,0.2238853503184713,0.8910012674271229,0.0014985891826105,benchmark__subj_131__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_132,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.4,0.2263856362217018,7103,1421,3043,903,181,734,2,0.6938862491878802,12,0.510687948945189,0.2533683864607295,0.3849485652409312,0.2402027027027027,0.9686648501362398,0.0002568946033474,benchmark__subj_132__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_133,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.245,0.2389687654933069,8917,1784,3821,1207,241,798,1,0.6985560289412871,11,0.4958090727977735,0.2088458518712379,0.3455293353539727,0.2088458518712379,1.0,0.0018204347991098,benchmark__subj_133__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_134,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.4,0.2386432465172622,8557,1712,3666,1137,227,785,3,0.6788359340106216,13,0.5324044862342119,0.3066012002182215,0.3505365355135411,0.2192393736017897,0.8738853503184714,0.0052330776854307,benchmark__subj_134__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_155,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.39,0.4192212096106048,11698,2340,5013,1613,323,775,13,0.5369681241165879,23,0.7055567903301923,0.6205864751645721,0.3638795986622073,0.2455981941309255,0.7019354838709677,0.2861700709053225,benchmark__subj_155__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_156,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.385,0.3698113207547169,5434,1087,2328,945,189,194,11,0.6515445429574709,21,0.7643793659842124,0.4866838487972508,0.2143326758711374,0.1228334589299171,0.8402061855670103,0.487434492808593,benchmark__subj_156__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_157,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.4,0.2410635155096011,16821,3365,7209,2291,458,955,4,0.691662363276262,14,0.447265666203996,0.2967124427798585,0.1812015503875969,0.1071223983196486,0.587434554973822,0.0047270218765416,benchmark__subj_157__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_158,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.39,0.3602225312934631,11448,2290,4905,1621,324,705,7,0.5912288816214649,17,0.8561171901384669,0.709072375127421,0.4604914933837429,0.3139175257731958,0.8638297872340426,1.212515346951572,benchmark__subj_158__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_159,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,3e-05,0.0003,0.001,,0.05,0.2587176602924634,7738,1548,3315,1152,230,367,1,0.7009278138478597,11,0.5036084132224683,0.110708898944193,0.1993481803367734,0.110708898944193,1.0,0.0008596988269739,benchmark__subj_159__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,80,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_080.pt,part4
subj_051,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,3e-05,0.0003,0.001,,0.4,0.2860727728983689,6230,1246,2670,740,148,314,4,0.640905361114306,14,0.7205157181015,0.5722846441947566,0.2941903584672435,0.1825153374233128,0.7579617834394905,0.3356148233618865,benchmark__subj_051__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,90,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,part5
subj_052,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,3e-05,0.0003,0.001,,0.395,0.2626728110599078,6506,1302,2788,762,152,328,3,0.6623243186880367,13,0.5984037279397184,0.479196556671449,0.2317460317460317,0.1402048655569782,0.6676829268292683,0.0627051726008934,benchmark__subj_052__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,90,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,part5
subj_053,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,3e-05,0.0003,0.001,,0.4,0.2315939957112223,8113,1623,3476,959,192,409,3,0.6726985453310677,13,0.6219540291278003,0.3636363636363636,0.231410701876303,0.134872417982989,0.8141809290953546,0.0929098574212838,benchmark__subj_053__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,90,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,part5
subj_055,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,3e-05,0.0003,0.001,,0.4,0.3086900129701686,6838,1368,2930,809,162,346,5,0.577544346364618,15,0.7286905635390756,0.5938566552901023,0.3040935672514619,0.1906158357771261,0.7514450867052023,0.3735332668513885,benchmark__subj_055__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,90,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,part5
subj_056,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,3e-05,0.0003,0.001,,0.365,0.218812541694463,7722,1545,3309,909,182,388,4,0.6940301649778792,14,0.5575216085438894,0.1964339679661529,0.2126147468167012,0.1201070592171294,0.9252577319587628,0.0159675703101124,benchmark__subj_056__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,90,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,part5
subj_057,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,3e-05,0.0003,0.001,,0.4,0.2486678507992895,8590,1718,3681,1012,202,434,3,0.6745864857200694,13,0.5625724702987089,0.5571855474055963,0.2170989433237271,0.137135922330097,0.5207373271889401,0.0192623758019007,benchmark__subj_057__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,90,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,part5
subj_058,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,3e-05,0.0003,0.001,,0.395,0.34575260804769,7324,1465,3138,867,173,369,5,0.6189929237951598,15,0.6983169253866609,0.6889738687061823,0.3078014184397163,0.2084534101825168,0.5880758807588076,0.2771702734129733,benchmark__subj_058__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,90,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,part5
subj_059,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,3e-05,0.0003,0.001,,0.365,0.2111977321048901,6316,1264,2706,744,149,318,2,0.6959536498105978,12,0.5025270482390991,0.1178861788617886,0.2098642833498841,0.1172770995190529,0.9968553459119496,0.0003118067280884,benchmark__subj_059__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,90,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,part5
subj_060,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,3e-05,0.0003,0.001,,0.4,0.3492063492063492,6072,1215,2601,718,144,306,4,0.5501941801589212,14,0.7565751064405428,0.5497885428681276,0.2992220227408737,0.1831501831501831,0.8169934640522876,0.4831043762124393,benchmark__subj_060__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,90,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,part5
subj_061,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,3e-05,0.0003,0.001,,0.39,0.2359952324195471,10666,2134,4570,1253,251,536,3,0.6670988976899552,13,0.6130447169210961,0.4107221006564551,0.2250359712230215,0.1330384484518543,0.7294776119402985,0.0852219807673535,benchmark__subj_061__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,90,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,part5
subj_062,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,3e-05,0.0003,0.001,,0.4,0.3833017077798861,5710,1142,2446,680,136,288,5,0.578520934448142,15,0.7954574709092781,0.6986917416189697,0.367381974248927,0.2440136830102622,0.7430555555555556,0.68072527526047,benchmark__subj_062__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,90,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,part5
subj_063,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,3e-05,0.0003,0.001,,0.33,0.2133564614050303,10400,2080,4456,1237,247,525,2,0.6976173675977266,12,0.5600835846930988,0.1512567324955116,0.2130669995838535,0.1195982247138519,0.9752380952380952,0.0207543184653406,benchmark__subj_063__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,90,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,part5
subj_064,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,3e-05,0.0003,0.001,,0.4,0.2584562012142237,6824,1365,2924,799,160,344,4,0.6383174153911325,14,0.646349378042185,0.3211354309165526,0.2362447095036552,0.1361419068736142,0.8924418604651163,0.1383486088468404,benchmark__subj_064__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,90,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,part5
subj_066,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,3e-05,0.0003,0.001,,0.4,0.4072072072072072,6036,1208,2586,719,144,305,4,0.5149049818121045,14,0.7547437491465491,0.6879350348027842,0.3454987834549878,0.2295258620689655,0.6983606557377049,0.4738689384476774,benchmark__subj_066__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,90,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,part5
subj_067,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,3e-05,0.0003,0.001,,0.4,0.3768115942028985,7210,1442,3089,854,171,364,4,0.595926471788245,14,0.6845841314648654,0.7180317254775008,0.301523656776263,0.2129105322763307,0.5164835164835165,0.2537358302427647,benchmark__subj_067__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,90,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,part5
subj_076,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,3e-05,0.0003,0.001,,0.4,0.2409090909090909,9346,1870,4005,1041,208,445,2,0.6288633136188283,12,0.6657884105542229,0.514856429463171,0.251252408477842,0.1516279069767442,0.7325842696629213,0.1629657814392079,benchmark__subj_076__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,90,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_090.pt,part5
