subject_id,p,channel_set,auc,f1,accuracy,precision,recall,fdr
subj_122,10,ch7,0.4939637644167957,0.3506435863293387,0.21259418729817,0.21259418729817,1.0,0.0001275719278366
subj_122,20,ch7,0.4856939529491162,0.3513694054776219,0.2160925726587728,0.2131856255066198,0.99873417721519,0.0013126646526014
subj_122,40,ch7,0.5294000969050936,0.3487038311539344,0.2360064585575888,0.2129448024656766,0.9620253164556962,0.0045049418020193
subj_122,60,ch7,0.5418539155714373,0.3381672323356988,0.4227664155005382,0.2235822113423092,0.6936708860759494,0.0038775475962624
subj_122,100,ch7,0.5432633655485088,0.3498753682302288,0.2279332615715823,0.2130830803201766,0.9772151898734176,0.0039706810366739
subj_123,10,ch7,0.5042282789982249,0.3816127375449409,0.2357981593145033,0.2357981593145033,1.0,0.0001836047609933
subj_123,20,ch7,0.5012785443765286,0.3692132916785004,0.2951443986036179,0.2339812814974802,0.8748317631224765,0.0001331882741855
subj_123,40,ch7,0.5083998269563546,0.3805031446540881,0.2497619803237067,0.23625122030589,0.9771197846567968,0.0008171441311607
subj_123,60,ch7,0.5160730494582885,0.3280783979548359,0.4995239606474135,0.2400249376558603,0.5181695827725438,0.0013248092989016
subj_123,100,ch7,0.6113510147869596,0.4094610314075222,0.5166613773405269,0.2875816993464052,0.7106325706594886,0.0761592830073265
subj_124,10,ch7,0.4944194972636182,0.3386155129274395,0.2038152610441767,0.2038152610441767,1.0,0.0004333456219099
subj_124,20,ch7,0.4771012445722734,0.3381460556601799,0.206074297188755,0.2036803629947063,0.9950738916256158,0.0013272076179528
subj_124,40,ch7,0.5397295609986396,0.3364583333333333,0.3604417670682731,0.21334214002642,0.7955665024630542,2.0790709955658363e-06
subj_124,60,ch7,0.5274010895831133,0.338834343012325,0.2055722891566265,0.2040251572327044,0.998768472906404,0.0008634194821802
subj_124,100,ch7,0.5357105973449953,0.3384834799144283,0.3014558232931726,0.209720176730486,0.8768472906403941,0.0064081599860018
subj_125,10,ch7,0.4878711713449606,0.3972527472527472,0.2478573877271169,0.2478573877271169,1.0,0.0005312629061777
subj_125,20,ch7,0.5002285246699474,0.3972527472527472,0.2478573877271169,0.2478573877271169,1.0,2.6492460216878115e-06
subj_125,40,ch7,0.5151232898474527,0.3894573643410852,0.3249914295509085,0.2509992006394884,0.8686030428769018,0.0002283633543872
subj_125,60,ch7,0.5137048608615726,0.3897142857142857,0.267740829619472,0.2455887648541591,0.9432918395573996,4.869364083715267e-06
subj_125,100,ch7,0.4987782598334954,0.3845216331505179,0.3075077134041823,0.2465806955842125,0.8727524204702628,9.372190952114226e-05
subj_126,10,ch7,0.4789898304721534,0.3447680690399137,0.2082898852971845,0.2082898852971845,1.0,0.00075633390814
subj_126,20,ch7,0.4841452704916377,0.3447680690399137,0.2082898852971845,0.2082898852971845,1.0,0.0016250946613121
subj_126,40,ch7,0.4966312434500979,0.3453797879246916,0.2114181438998957,0.2087912087912088,0.9987484355444304,0.0005572807484938
